model,group,ratio,k,k_actual,crel_pair,pair_id,attr_dim,delta_target_logit_signed
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-OPP,pair0,P,-10.875
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-OPP,pair0,Q,-5.75
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-OPP,pair1,P,-9.25
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-OPP,pair1,Q,-4.625
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-OPP,pair2,P,-10.875
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-OPP,pair2,Q,-5.25
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-OPP,pair3,P,-8.375
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-OPP,pair3,Q,-4.75
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-OPP,pair4,P,-10.625
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-OPP,pair4,Q,-5.125
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-OPP,pair5,P,-8.5
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-OPP,pair5,Q,-6.25
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-OPP,pair6,P,-10.375
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-OPP,pair6,Q,-3.875
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-OPP,pair7,P,-8.75
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-OPP,pair7,Q,-6.375
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-OPP,pair8,P,-9.125
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-OPP,pair8,Q,-3.75
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-OPP,pair9,P,-8.875
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-OPP,pair9,Q,-4.875
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-MORE,pair0,P,-17.4375
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-MORE,pair0,Q,-15.0625
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-MORE,pair1,P,-15.5
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-MORE,pair1,Q,-11.625
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-MORE,pair2,P,-15.8125
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-MORE,pair2,Q,-15.5
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-MORE,pair3,P,-14.5625
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-MORE,pair3,Q,-9.4375
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-MORE,pair4,P,-13.125
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-MORE,pair4,Q,-10.5
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-MORE,pair5,P,-12.375
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-MORE,pair5,Q,-7.375
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-MORE,pair6,P,-11.875
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-MORE,pair6,Q,-11.625
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-MORE,pair7,P,-15.0
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-MORE,pair7,Q,-13.75
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-MORE,pair8,P,-15.375
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-MORE,pair8,Q,-13.25
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-MORE,pair9,P,-11.375
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-MORE,pair9,Q,-9.375
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-LESS,pair0,P,-9.0625
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-LESS,pair0,Q,-3.75
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-LESS,pair1,P,-16.75
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-LESS,pair1,Q,-7.5
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-LESS,pair2,P,-15.375
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-LESS,pair2,Q,-5.875
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-LESS,pair3,P,-16.0625
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-LESS,pair3,Q,-8.25
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-LESS,pair4,P,-15.5
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-LESS,pair4,Q,-5.0
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-LESS,pair5,P,-14.4375
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-LESS,pair5,Q,-6.5
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-LESS,pair6,P,-12.0
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-LESS,pair6,Q,-3.875
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-LESS,pair7,P,-15.0625
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-LESS,pair7,Q,-4.875
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-LESS,pair8,P,-16.875
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-LESS,pair8,Q,-9.5
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-LESS,pair9,P,-10.875
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,SAME-LESS,pair9,Q,-6.125
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,OPP-MORE,pair0,P,-19.75
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,OPP-MORE,pair0,Q,-10.625
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,OPP-MORE,pair1,P,-12.5
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,OPP-MORE,pair1,Q,-10.0
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,OPP-MORE,pair2,P,-15.125
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,OPP-MORE,pair2,Q,-9.875
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,OPP-MORE,pair3,P,-12.25
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,OPP-MORE,pair3,Q,-10.625
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,OPP-MORE,pair4,P,-15.375
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,OPP-MORE,pair4,Q,-5.875
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,OPP-MORE,pair5,P,-9.875
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,OPP-MORE,pair5,Q,-4.75
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,OPP-MORE,pair6,P,-12.375
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,OPP-MORE,pair6,Q,-11.75
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,OPP-MORE,pair7,P,-14.5
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,OPP-MORE,pair7,Q,-11.0
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,OPP-MORE,pair8,P,-16.4375
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,OPP-MORE,pair8,Q,-13.0
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,OPP-MORE,pair9,P,-15.0625
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,OPP-MORE,pair9,Q,-8.625
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,OPP-LESS,pair0,P,-22.046875
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,OPP-LESS,pair0,Q,-14.6875
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,OPP-LESS,pair1,P,-25.15625
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,OPP-LESS,pair1,Q,-16.75
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,OPP-LESS,pair2,P,-23.34375
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,OPP-LESS,pair2,Q,-13.875
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,OPP-LESS,pair3,P,-24.03125
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,OPP-LESS,pair3,Q,-16.0
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,OPP-LESS,pair4,P,-23.21875
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,OPP-LESS,pair4,Q,-13.5625
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,OPP-LESS,pair5,P,-19.4375
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,OPP-LESS,pair5,Q,-18.375
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,OPP-LESS,pair6,P,-22.34375
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,OPP-LESS,pair6,Q,-13.9375
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,OPP-LESS,pair7,P,-25.515625
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,OPP-LESS,pair7,Q,-20.8125
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,OPP-LESS,pair8,P,-26.0625
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,OPP-LESS,pair8,Q,-17.5625
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,OPP-LESS,pair9,P,-23.53125
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,OPP-LESS,pair9,Q,-15.875
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,MORE-LESS,pair0,P,-17.3125
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,MORE-LESS,pair0,Q,-17.40625
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,MORE-LESS,pair1,P,-19.0625
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,MORE-LESS,pair1,Q,-17.75
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,MORE-LESS,pair2,P,-15.125
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,MORE-LESS,pair2,Q,-14.25
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,MORE-LESS,pair3,P,-23.96875
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,MORE-LESS,pair3,Q,-23.96875
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,MORE-LESS,pair4,P,-9.5
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,MORE-LESS,pair4,Q,-7.0
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,MORE-LESS,pair5,P,-14.0625
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,MORE-LESS,pair5,Q,-12.1875
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,MORE-LESS,pair6,P,-11.875
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,MORE-LESS,pair6,Q,-9.75
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,MORE-LESS,pair7,P,-17.6875
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,MORE-LESS,pair7,Q,-16.625
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,MORE-LESS,pair8,P,-16.6875
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,MORE-LESS,pair8,Q,-17.5
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,MORE-LESS,pair9,P,-11.875
qwen-2.5-7b-instruct,diag_zscore_asc,0.5,392,392,MORE-LESS,pair9,Q,-12.125
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-OPP,pair0,P,-10.875
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-OPP,pair0,Q,-5.75
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-OPP,pair1,P,-9.25
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-OPP,pair1,Q,-4.625
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-OPP,pair2,P,-10.875
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-OPP,pair2,Q,-5.25
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-OPP,pair3,P,-8.375
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-OPP,pair3,Q,-4.75
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-OPP,pair4,P,-10.625
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-OPP,pair4,Q,-5.125
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-OPP,pair5,P,-8.5
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-OPP,pair5,Q,-6.25
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-OPP,pair6,P,-10.375
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-OPP,pair6,Q,-3.875
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-OPP,pair7,P,-8.75
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-OPP,pair7,Q,-6.375
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-OPP,pair8,P,-9.125
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-OPP,pair8,Q,-3.75
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-OPP,pair9,P,-8.875
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-OPP,pair9,Q,-4.875
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-MORE,pair0,P,-17.4375
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-MORE,pair0,Q,-15.0625
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-MORE,pair1,P,-15.5
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-MORE,pair1,Q,-11.625
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-MORE,pair2,P,-15.8125
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-MORE,pair2,Q,-15.5
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-MORE,pair3,P,-14.5625
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-MORE,pair3,Q,-9.4375
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-MORE,pair4,P,-13.125
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-MORE,pair4,Q,-10.5
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-MORE,pair5,P,-12.375
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-MORE,pair5,Q,-7.375
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-MORE,pair6,P,-11.875
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-MORE,pair6,Q,-11.625
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-MORE,pair7,P,-15.0
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-MORE,pair7,Q,-13.75
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-MORE,pair8,P,-15.375
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-MORE,pair8,Q,-13.25
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-MORE,pair9,P,-11.375
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-MORE,pair9,Q,-9.375
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-LESS,pair0,P,-9.0625
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-LESS,pair0,Q,-3.75
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-LESS,pair1,P,-16.75
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-LESS,pair1,Q,-7.5
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-LESS,pair2,P,-15.375
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-LESS,pair2,Q,-5.875
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-LESS,pair3,P,-16.0625
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-LESS,pair3,Q,-8.25
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-LESS,pair4,P,-15.5
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-LESS,pair4,Q,-5.0
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-LESS,pair5,P,-14.4375
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-LESS,pair5,Q,-6.5
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-LESS,pair6,P,-12.0
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-LESS,pair6,Q,-3.875
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-LESS,pair7,P,-15.0625
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-LESS,pair7,Q,-4.875
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-LESS,pair8,P,-16.875
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-LESS,pair8,Q,-9.5
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-LESS,pair9,P,-10.875
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,SAME-LESS,pair9,Q,-6.125
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,OPP-MORE,pair0,P,-19.75
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,OPP-MORE,pair0,Q,-10.625
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,OPP-MORE,pair1,P,-12.5
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,OPP-MORE,pair1,Q,-10.0
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,OPP-MORE,pair2,P,-15.125
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,OPP-MORE,pair2,Q,-9.875
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,OPP-MORE,pair3,P,-12.25
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,OPP-MORE,pair3,Q,-10.625
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,OPP-MORE,pair4,P,-15.375
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,OPP-MORE,pair4,Q,-5.875
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,OPP-MORE,pair5,P,-9.875
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,OPP-MORE,pair5,Q,-4.75
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,OPP-MORE,pair6,P,-12.375
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,OPP-MORE,pair6,Q,-11.75
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,OPP-MORE,pair7,P,-14.5
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,OPP-MORE,pair7,Q,-11.0
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,OPP-MORE,pair8,P,-16.4375
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,OPP-MORE,pair8,Q,-13.0
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,OPP-MORE,pair9,P,-15.0625
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,OPP-MORE,pair9,Q,-8.625
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,OPP-LESS,pair0,P,-22.046875
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,OPP-LESS,pair0,Q,-14.6875
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,OPP-LESS,pair1,P,-25.15625
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,OPP-LESS,pair1,Q,-16.75
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,OPP-LESS,pair2,P,-23.34375
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,OPP-LESS,pair2,Q,-13.875
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,OPP-LESS,pair3,P,-24.03125
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,OPP-LESS,pair3,Q,-16.0
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,OPP-LESS,pair4,P,-23.21875
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,OPP-LESS,pair4,Q,-13.5625
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,OPP-LESS,pair5,P,-19.4375
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,OPP-LESS,pair5,Q,-18.375
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,OPP-LESS,pair6,P,-22.34375
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,OPP-LESS,pair6,Q,-13.9375
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,OPP-LESS,pair7,P,-25.515625
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,OPP-LESS,pair7,Q,-20.8125
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,OPP-LESS,pair8,P,-26.0625
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,OPP-LESS,pair8,Q,-17.5625
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,OPP-LESS,pair9,P,-23.53125
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,OPP-LESS,pair9,Q,-15.875
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,MORE-LESS,pair0,P,-17.3125
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,MORE-LESS,pair0,Q,-17.40625
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,MORE-LESS,pair1,P,-19.0625
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,MORE-LESS,pair1,Q,-17.75
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,MORE-LESS,pair2,P,-15.125
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,MORE-LESS,pair2,Q,-14.25
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,MORE-LESS,pair3,P,-23.96875
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,MORE-LESS,pair3,Q,-23.96875
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,MORE-LESS,pair4,P,-9.5
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,MORE-LESS,pair4,Q,-7.0
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,MORE-LESS,pair5,P,-14.0625
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,MORE-LESS,pair5,Q,-12.1875
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,MORE-LESS,pair6,P,-11.875
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,MORE-LESS,pair6,Q,-9.75
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,MORE-LESS,pair7,P,-17.6875
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,MORE-LESS,pair7,Q,-16.625
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,MORE-LESS,pair8,P,-16.6875
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,MORE-LESS,pair8,Q,-17.5
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,MORE-LESS,pair9,P,-11.875
qwen-2.5-7b-instruct,diag_rank_asc,0.5,392,392,MORE-LESS,pair9,Q,-12.125
qwen-2.5-14b-instruct,diag_zscore_asc,0.01,20,20,SAME-OPP,pair0,P,0.25
qwen-2.5-14b-instruct,diag_zscore_asc,0.01,20,20,SAME-OPP,pair0,Q,0.25
qwen-2.5-14b-instruct,diag_zscore_asc,0.01,20,20,SAME-OPP,pair1,P,0.25
qwen-2.5-14b-instruct,diag_zscore_asc,0.01,20,20,SAME-OPP,pair1,Q,-0.25
qwen-2.5-14b-instruct,diag_zscore_asc,0.01,20,20,SAME-OPP,pair2,P,0.0
qwen-2.5-14b-instruct,diag_zscore_asc,0.01,20,20,SAME-OPP,pair2,Q,-0.25
qwen-2.5-14b-instruct,diag_zscore_asc,0.01,20,20,SAME-OPP,pair3,P,0.0
qwen-2.5-14b-instruct,diag_zscore_asc,0.01,20,20,SAME-OPP,pair3,Q,0.25
qwen-2.5-14b-instruct,diag_zscore_asc,0.01,20,20,SAME-OPP,pair4,P,-0.25
qwen-2.5-14b-instruct,diag_zscore_asc,0.01,20,20,SAME-OPP,pair4,Q,0.0
qwen-2.5-14b-instruct,diag_zscore_asc,0.01,20,20,SAME-OPP,pair5,P,0.25
qwen-2.5-14b-instruct,diag_zscore_asc,0.01,20,20,SAME-OPP,pair5,Q,0.0
qwen-2.5-14b-instruct,diag_zscore_asc,0.01,20,20,SAME-OPP,pair6,P,-0.25
qwen-2.5-14b-instruct,diag_zscore_asc,0.01,20,20,SAME-OPP,pair6,Q,0.5
qwen-2.5-14b-instruct,diag_zscore_asc,0.01,20,20,SAME-OPP,pair7,P,0.0
qwen-2.5-14b-instruct,diag_zscore_asc,0.01,20,20,SAME-OPP,pair7,Q,0.0
qwen-2.5-14b-instruct,diag_zscore_asc,0.01,20,20,SAME-OPP,pair8,P,0.0
qwen-2.5-14b-instruct,diag_zscore_asc,0.01,20,20,SAME-OPP,pair8,Q,0.0
qwen-2.5-14b-instruct,diag_zscore_asc,0.01,20,20,SAME-OPP,pair9,P,0.25
qwen-2.5-14b-instruct,diag_zscore_asc,0.01,20,20,SAME-OPP,pair9,Q,0.0
qwen-2.5-14b-instruct,diag_zscore_asc,0.01,20,20,SAME-MORE,pair0,P,0.0
qwen-2.5-14b-instruct,diag_zscore_asc,0.01,20,20,SAME-MORE,pair0,Q,0.0
qwen-2.5-14b-instruct,diag_zscore_asc,0.01,20,20,SAME-MORE,pair1,P,0.0
qwen-2.5-14b-instruct,diag_zscore_asc,0.01,20,20,SAME-MORE,pair1,Q,0.0
qwen-2.5-14b-instruct,diag_zscore_asc,0.01,20,20,SAME-MORE,pair2,P,0.0
qwen-2.5-14b-instruct,diag_zscore_asc,0.01,20,20,SAME-MORE,pair2,Q,0.0
qwen-2.5-14b-instruct,diag_zscore_asc,0.01,20,20,SAME-MORE,pair3,P,0.0
